"TPR","TNR","FDR","F1","MCC","alpha_bias","fp_bias","MSE_theta","exact_match","method","rep","scenario"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0763046064153409,8.76624064397665e-05,0.0429949196898357,0,"scad",44,"S06_lowcens"
1,1,0,1,1,0.0761569842511167,0,0.0418281252547325,1,"mcp",44,"S06_lowcens"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.220593924026578,0.00185098213814648,0.00947293371760339,0,"lasso",44,"S06_lowcens"
1,0.772727272727273,0.625,0.545454545454545,0.538305421923955,0.241567249381435,0.00296165186487645,0.0107608876264888,0,"enet",44,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0742398283157016,0.000194406793542516,0.00453078537204055,0,"scad_pool",44,"S06_lowcens"
1,1,0,1,1,0.0746271164086035,0,0.00453556998576019,1,"mcp_pool",44,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.139720094904563,0.000343278312833232,0.0329597636020231,0,"scad",45,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.139845391006094,0.000723665359035687,0.033098357870299,0,"mcp",45,"S06_lowcens"
1,0.636363636363636,0.727272727272727,0.428571428571429,0.416597790450531,0.182017294259901,0.0102438634243815,0.0111821426378391,0,"lasso",45,"S06_lowcens"
1,0.636363636363636,0.727272727272727,0.428571428571429,0.416597790450531,0.202598126833788,0.0106988551145586,0.0124790447561608,0,"enet",45,"S06_lowcens"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.139982197541264,0.000946566209132343,0.00796667313007253,0,"scad_pool",45,"S06_lowcens"
1,1,0,1,1,0.139680725935159,0,0.00797949661041596,1,"mcp_pool",45,"S06_lowcens"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.0894828211819335,0.00306906472612032,0.0586963285585969,0,"scad",46,"S06_lowcens"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.0904397440495706,0.0047258957557287,0.0596719932704603,0,"mcp",46,"S06_lowcens"
1,0.681818181818182,0.7,0.461538461538462,0.452267016866645,0.122487648536293,0.00753613579451678,0.00804862283681194,0,"lasso",46,"S06_lowcens"
1,0.75,0.647058823529412,0.521739130434783,0.514495755427526,0.146725694520247,0.00667891932515517,0.0106270208506587,0,"enet",46,"S06_lowcens"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.0896438749979296,0.00364709482574283,0.0047568857113526,0,"scad_pool",46,"S06_lowcens"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.0896346560985768,0.00319710791556167,0.00476166376060688,0,"mcp_pool",46,"S06_lowcens"
1,1,0,1,1,0.0994674018840796,0,0.0538034191585485,1,"scad",47,"S06_lowcens"
1,1,0,1,1,0.0962836644328966,0,0.0540713122100543,1,"mcp",47,"S06_lowcens"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.156737540604197,0.00076554661479987,0.0123157815186865,0,"lasso",47,"S06_lowcens"
1,0.772727272727273,0.625,0.545454545454545,0.538305421923955,0.173211512970511,0.00215326194693942,0.0134616026356868,0,"enet",47,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.0964713313759818,0.000122972914137606,0.00642405785554714,0,"scad_pool",47,"S06_lowcens"
1,1,0,1,1,0.102502290698163,0,0.00653551801129097,1,"mcp_pool",47,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.147720467152105,0.000801300225267928,0.0299495141299183,0,"scad",48,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.148385050532257,0.000416850854705861,0.0304047586240192,0,"mcp",48,"S06_lowcens"
1,0.659090909090909,0.714285714285714,0.444444444444444,0.433948946665029,0.239587694293733,0.00516725366822558,0.00944794070538709,0,"lasso",48,"S06_lowcens"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.350268447542695,0.00119554658490259,0.0154441621239473,0,"enet",48,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.147521586760794,0.000939920693406959,0.00663149300226278,0,"scad_pool",48,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.147737569537958,0.000848256407013412,0.00663458973101299,0,"mcp_pool",48,"S06_lowcens"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.136810769893665,0.00357457363212761,0.0348830966435529,0,"scad",49,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.136902357101226,0.00306509580385615,0.0379248070064358,0,"mcp",49,"S06_lowcens"
1,0.590909090909091,0.75,0.4,0.384353057392904,0.218453796228891,0.00879058455895312,0.013614368317975,0,"lasso",49,"S06_lowcens"
1,0.636363636363636,0.727272727272727,0.428571428571429,0.416597790450531,0.265005326384084,0.00732652146994953,0.016708414967541,0,"enet",49,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.137443264659757,0.00208629731682395,0.00921698077627152,0,"scad_pool",49,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.137355933766861,0.00232452494562955,0.00922377857113735,0,"mcp_pool",49,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0866611743729922,0.000700629384546021,0.0456276889080216,0,"scad",50,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0856993382833106,0.000535864575351595,0.0460699893415511,0,"mcp",50,"S06_lowcens"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.18104797637777,0.00328177939294941,0.0115344870740606,0,"lasso",50,"S06_lowcens"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.22769067950347,0.00285561286928837,0.0147246407584223,0,"enet",50,"S06_lowcens"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.0777363064118962,0.00148262627424677,0.00675078853550223,0,"scad_pool",50,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0784664726480206,0.000863967136881072,0.00676203616642481,0,"mcp_pool",50,"S06_lowcens"
1,1,0,1,1,0.073395645035244,0,0.0437608233623856,1,"scad",51,"S06_lowcens"
1,1,0,1,1,0.073390560653315,0,0.04376257857605,1,"mcp",51,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.244875884224458,0.000618623599692698,0.0149431119569049,0,"lasso",51,"S06_lowcens"
1,0.659090909090909,0.714285714285714,0.444444444444444,0.433948946665029,0.208612758721931,0.00437122313080723,0.0126985704919525,0,"enet",51,"S06_lowcens"
1,1,0,1,1,0.082493329837031,0,0.00571769608578813,1,"scad_pool",51,"S06_lowcens"
1,1,0,1,1,0.073390560653315,0,0.005581047014952,1,"mcp_pool",51,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0582283635466801,0.000101567410797361,0.0605060753179976,0,"scad",52,"S06_lowcens"
1,1,0,1,1,0.0580717032912322,0,0.0594838574733782,1,"mcp",52,"S06_lowcens"
1,0.659090909090909,0.714285714285714,0.444444444444444,0.433948946665029,0.124608022114345,0.00648868642891067,0.00586633158631975,0,"lasso",52,"S06_lowcens"
1,0.590909090909091,0.75,0.4,0.384353057392904,0.159734591200898,0.00718351329227611,0.00720830902500612,0,"enet",52,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0582283635466801,0.000101567410797361,0.00370255657317743,0,"scad_pool",52,"S06_lowcens"
1,1,0,1,1,0.0580717032912322,0,0.0037026459486836,1,"mcp_pool",52,"S06_lowcens"
1,1,0,1,1,0.103663529355249,0,0.0596726370661419,1,"scad",53,"S06_lowcens"
1,1,0,1,1,0.103667161467085,0,0.059674260369407,1,"mcp",53,"S06_lowcens"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.132671438854243,0.00299431778644401,0.00858003511057353,0,"lasso",53,"S06_lowcens"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.186093763056913,0.00252008151880059,0.0111943901614167,0,"enet",53,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.103984309255721,0.000177173853394843,0.00554658428357318,0,"scad_pool",53,"S06_lowcens"
1,1,0,1,1,0.103667161467085,0,0.00554675364823083,1,"mcp_pool",53,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.139256599264568,0.000928096965265578,0.0480979667201252,0,"scad",54,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.133052578061242,0.000713018948241646,0.050292518655665,0,"mcp",54,"S06_lowcens"
1,0.75,0.647058823529412,0.521739130434783,0.514495755427526,0.226341223443182,0.0033817635721445,0.00995627798448877,0,"lasso",54,"S06_lowcens"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.278269264174446,0.00249162101415328,0.012606159515526,0,"enet",54,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.134406463630869,0.00112667377317678,0.00700687321303375,0,"scad_pool",54,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.14198214926098,0.000301866633908579,0.00723352254203497,0,"mcp_pool",54,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.153246785206255,0.000170563414111697,0.0327666565263484,0,"scad",55,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.139330851637793,0.000687956724120249,0.0335390461628818,0,"mcp",55,"S06_lowcens"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.257196870086178,0.00188921319201238,0.00961419405446956,0,"lasso",55,"S06_lowcens"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.283473903215773,0.00223895015163625,0.0109876388347318,0,"enet",55,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.153246785206255,0.000170563414111697,0.00625237446943336,0,"scad_pool",55,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.139355193655926,0.000530513038490492,0.00581191001747984,0,"mcp_pool",55,"S06_lowcens"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.227735454800764,0.00198682904263432,0.0296766102017527,0,"scad",56,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.225626493455169,0.00211272743994179,0.0292726982682084,0,"mcp",56,"S06_lowcens"
1,0.522727272727273,0.777777777777778,0.363636363636364,0.340824905430363,0.29733159482284,0.00972310005247028,0.013606649740652,0,"lasso",56,"S06_lowcens"
1,0.477272727272727,0.793103448275862,0.342857142857143,0.314238892412607,0.302584050533588,0.0121022603290514,0.0139608353617799,0,"enet",56,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.238678111881744,0.00169422662501319,0.0108760928231194,0,"scad_pool",56,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.225626493455169,0.00211272743994179,0.0105135270846837,0,"mcp_pool",56,"S06_lowcens"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.122832525710641,0.0030875463291544,0.0294075314733882,0,"scad",57,"S06_lowcens"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.12455757810822,0.00165337972614956,0.028541441790531,0,"mcp",57,"S06_lowcens"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.272889257826775,0.0034941905702523,0.0193817205779281,0,"lasso",57,"S06_lowcens"
1,0.727272727272727,0.666666666666667,0.5,0.492365963917331,0.262524674784667,0.00626015850868438,0.0188695780814223,0,"enet",57,"S06_lowcens"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.122832525710641,0.0030875463291544,0.0115537898639231,0,"scad_pool",57,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.125356265348401,0.000949714525452995,0.0116011598257948,0,"mcp_pool",57,"S06_lowcens"
1,1,0,1,1,0.115010566885493,0,0.0473884413651038,1,"scad",58,"S06_lowcens"
1,1,0,1,1,0.115007269383043,0,0.0473942780287606,1,"mcp",58,"S06_lowcens"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.21126803417595,0.00148660114289006,0.00955567026580214,0,"lasso",58,"S06_lowcens"
1,0.704545454545455,0.684210526315789,0.48,0.471686377031934,0.193321935331997,0.00405369208549037,0.0087321678214423,0,"enet",58,"S06_lowcens"
1,1,0,1,1,0.117327464387478,0,0.0040535237423263,1,"scad_pool",58,"S06_lowcens"
1,1,0,1,1,0.115003070371128,0,0.0040197850741328,1,"mcp_pool",58,"S06_lowcens"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.189205725374314,0.00768331148340015,0.0252726127799532,0,"scad",59,"S06_lowcens"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.189903564157879,0.00729552324808157,0.025874129064645,0,"mcp",59,"S06_lowcens"
1,0.75,0.647058823529412,0.521739130434783,0.514495755427526,0.308304225233013,0.00616311369325684,0.0205276130323554,0,"lasso",59,"S06_lowcens"
1,0.659090909090909,0.714285714285714,0.444444444444444,0.433948946665029,0.30434276631153,0.00816346775397411,0.0204551376525362,0,"enet",59,"S06_lowcens"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.189205725374314,0.00768331148340015,0.0138303876442089,0,"scad_pool",59,"S06_lowcens"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.188083560233732,0.00803870107630242,0.0138297440807304,0,"mcp_pool",59,"S06_lowcens"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.137512419274773,0.00208580683626914,0.0512708087233601,0,"scad",60,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.137579261035575,0.00113939951883432,0.0547102973947715,0,"mcp",60,"S06_lowcens"
1,0.409090909090909,0.8125,0.315789473684211,0.276955854703499,0.172068271641537,0.0127664049374738,0.00712257110905825,0,"lasso",60,"S06_lowcens"
1,0.613636363636364,0.739130434782609,0.413793103448276,0.400098802026948,0.201137322575652,0.00695069905199738,0.00975554788787641,0,"enet",60,"S06_lowcens"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.137512419274773,0.00208580683626914,0.00551317015014625,0,"scad_pool",60,"S06_lowcens"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.137333613048192,0.00154360577299564,0.00551337100362184,0,"mcp_pool",60,"S06_lowcens"
1,1,0,1,1,0.101432720937246,0,0.0342627210407611,1,"scad",61,"S06_lowcens"
1,1,0,1,1,0.101425806822903,0,0.0342630651064012,1,"mcp",61,"S06_lowcens"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.226428559307215,0.00250576745475299,0.00941242887856565,0,"lasso",61,"S06_lowcens"
1,0.75,0.647058823529412,0.521739130434783,0.514495755427526,0.231928760762284,0.00431068968953973,0.00984467768957728,0,"enet",61,"S06_lowcens"
1,1,0,1,1,0.101432720937246,0,0.00439883050284888,1,"scad_pool",61,"S06_lowcens"
1,1,0,1,1,0.101438446502939,0,0.004398995190614,1,"mcp_pool",61,"S06_lowcens"
1,0.818181818181818,0.571428571428571,0.6,0.592156525463792,0.0985588886267948,0.00411185984185926,0.0480930039244257,0,"scad",62,"S06_lowcens"
1,1,0,1,1,0.103023451589865,0,0.0451841167959601,1,"mcp",62,"S06_lowcens"
1,0.681818181818182,0.7,0.461538461538462,0.452267016866645,0.18438331321063,0.00763274579846044,0.00891712515111268,0,"lasso",62,"S06_lowcens"
1,0.386363636363636,0.818181818181818,0.307692307692308,0.265043267947514,0.144083131555495,0.0198790242123146,0.00815073332373657,0,"enet",62,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.102335091929831,0.000623588068043016,0.00620787775057171,0,"scad_pool",62,"S06_lowcens"
1,1,0,1,1,0.103023451589865,0,0.00621721609819,1,"mcp_pool",62,"S06_lowcens"
1,1,0,1,1,0.190534113776113,0,0.0299308873728681,1,"scad",63,"S06_lowcens"
1,1,0,1,1,0.188432812386661,0,0.0300377715660954,1,"mcp",63,"S06_lowcens"
1,0.75,0.647058823529412,0.521739130434783,0.514495755427526,0.275800486127685,0.00219480756891497,0.019493725999815,0,"lasso",63,"S06_lowcens"
1,0.613636363636364,0.739130434782609,0.413793103448276,0.400098802026948,0.264682883989025,0.00570102327187156,0.0190210307388564,0,"enet",63,"S06_lowcens"
1,1,0,1,1,0.190534113776113,0,0.0148165774209822,1,"scad_pool",63,"S06_lowcens"
1,1,0,1,1,0.182188487367748,0,0.0144986766816853,1,"mcp_pool",63,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.133852957914768,0.000841324955479593,0.0323157762275429,0,"scad",64,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.13388268677268,0.00072104529587423,0.032231355914643,0,"mcp",64,"S06_lowcens"
1,0.613636363636364,0.739130434782609,0.413793103448276,0.400098802026948,0.213427908198755,0.00653410412554531,0.0116068499039013,0,"lasso",64,"S06_lowcens"
1,0.863636363636364,0.5,0.666666666666667,0.657128740672771,0.30771119398637,0.0025403547285242,0.0177248306176568,0,"enet",64,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.145140041571319,0.000412790984835452,0.00809261015473537,0,"scad_pool",64,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.133919353912112,0.000557923179083823,0.00777877829993093,0,"mcp_pool",64,"S06_lowcens"
1,1,0,1,1,0.0752486626001087,0,0.0434503026129626,1,"scad",65,"S06_lowcens"
1,1,0,1,1,0.0752364231730318,0,0.0434535511526307,1,"mcp",65,"S06_lowcens"
1,0.5,0.785714285714286,0.352941176470588,0.327326835353989,0.143802441114372,0.0100803162482891,0.0066469454260911,0,"lasso",65,"S06_lowcens"
1,0.568181818181818,0.76,0.387096774193548,0.369274472937998,0.203092510621823,0.00692548781333906,0.008371015709605,0,"enet",65,"S06_lowcens"
1,1,0,1,1,0.0752370419429148,0,0.00539470222275044,1,"scad_pool",65,"S06_lowcens"
1,1,0,1,1,0.0752364231730318,0,0.00539469950049344,1,"mcp_pool",65,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.121944570162401,0.000204870362690048,0.0555795607651005,0,"scad",66,"S06_lowcens"
1,1,0,1,1,0.12810830837896,0,0.0549484988670391,1,"mcp",66,"S06_lowcens"
1,0.590909090909091,0.75,0.4,0.384353057392904,0.137558013585644,0.00827333747757852,0.007624898113787,0,"lasso",66,"S06_lowcens"
1,0.659090909090909,0.714285714285714,0.444444444444444,0.433948946665029,0.147953750513622,0.00626715472522978,0.0103919276181652,0,"enet",66,"S06_lowcens"
1,1,0,1,1,0.129556159821575,0,0.00492755482843381,1,"scad_pool",66,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.122151895435169,2.0203304387062e-05,0.00471528496045314,0,"mcp_pool",66,"S06_lowcens"
1,1,0,1,1,0.100565989689726,0,0.0471152690481268,1,"scad",67,"S06_lowcens"
1,1,0,1,1,0.0983177878315473,0,0.0475853423974983,1,"mcp",67,"S06_lowcens"
1,0.772727272727273,0.625,0.545454545454545,0.538305421923955,0.206993861301241,0.00376594030748054,0.0164891758020065,0,"lasso",67,"S06_lowcens"
1,0.772727272727273,0.625,0.545454545454545,0.538305421923955,0.262303254354069,0.00214404398193886,0.0205195628753536,0,"enet",67,"S06_lowcens"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.0968789582823489,0.000847698500174888,0.0113519232148901,0,"scad_pool",67,"S06_lowcens"
1,1,0,1,1,0.0982941835606745,0,0.0114036079281896,1,"mcp_pool",67,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.101810797348615,8.20562726709305e-05,0.0368791748825897,0,"scad",68,"S06_lowcens"
1,1,0,1,1,0.101956600414858,0,0.0358550844059204,1,"mcp",68,"S06_lowcens"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.262897335157213,0.00146077480030426,0.0154320709683439,0,"lasso",68,"S06_lowcens"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.294338768619943,0.00163526759990976,0.0179923282717678,0,"enet",68,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.101658522689197,0.000292089290051134,0.00760651884014294,0,"scad_pool",68,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.101816288859534,0.00012498342333159,0.00761216047324879,0,"mcp_pool",68,"S06_lowcens"
1,1,0,1,1,0.0579276178214943,0,0.0420729166483053,1,"scad",69,"S06_lowcens"
1,1,0,1,1,0.0579368258899352,0,0.0420694679504978,1,"mcp",69,"S06_lowcens"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.182160727017418,0.00341992826149661,0.00731622616331694,0,"lasso",69,"S06_lowcens"
1,0.545454545454545,0.769230769230769,0.375,0.35478743759345,0.146218324825379,0.00980993857831704,0.00591710849666176,0,"enet",69,"S06_lowcens"
1,1,0,1,1,0.0579276178214943,0,0.00237357856583337,1,"scad_pool",69,"S06_lowcens"
1,1,0,1,1,0.0579330457503836,0,0.00237391842276313,1,"mcp_pool",69,"S06_lowcens"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.0845084856945129,0.0043210086135863,0.0568726176675417,0,"scad",70,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.0897395372419095,0.00271719864767163,0.0564938405595575,0,"mcp",70,"S06_lowcens"
1,0.727272727272727,0.666666666666667,0.5,0.492365963917331,0.17547024609158,0.00592119901365503,0.0138146385281919,0,"lasso",70,"S06_lowcens"
1,0.636363636363636,0.727272727272727,0.428571428571429,0.416597790450531,0.173206327367758,0.00969497170154512,0.0139352856464605,0,"enet",70,"S06_lowcens"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.0967982274323544,0.00236188214527286,0.00960459889715846,0,"scad_pool",70,"S06_lowcens"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.0833265218322638,0.0035851907021158,0.0091909206790821,0,"mcp_pool",70,"S06_lowcens"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.0970939455064093,0.00168215765080036,0.0429786144154065,0,"scad",71,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0971518652375924,0.000518030085354413,0.0407974434157208,0,"mcp",71,"S06_lowcens"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.233278271387511,0.00298646917660858,0.0130531547157159,0,"lasso",71,"S06_lowcens"
1,0.681818181818182,0.7,0.461538461538462,0.452267016866645,0.226512471654553,0.00702550640391419,0.0129473263500923,0,"enet",71,"S06_lowcens"
1,0.795454545454545,0.6,0.571428571428571,0.564076074817766,0.0971522021921433,0.00378443319192238,0.00695833083012465,0,"scad_pool",71,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.0970602279826015,0.000738783125595171,0.00695984968914117,0,"mcp_pool",71,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.0712115192347004,0.000315415033976094,0.0549803808764551,0,"scad",72,"S06_lowcens"
1,1,0,1,1,0.0716087455014499,0,0.0536979482179459,1,"mcp",72,"S06_lowcens"
1,0.727272727272727,0.666666666666667,0.5,0.492365963917331,0.158425777408489,0.00395290167807375,0.00506234807728135,0,"lasso",72,"S06_lowcens"
1,0.659090909090909,0.714285714285714,0.444444444444444,0.433948946665029,0.179114052284724,0.00573463263968292,0.00586858990661144,0,"enet",72,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.0706065351631235,0.000857665684542204,0.00304265786082236,0,"scad_pool",72,"S06_lowcens"
1,1,0,1,1,0.0716087455014499,0,0.00303285900833996,1,"mcp_pool",72,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.130298046253096,0.00100374558603848,0.0293633408487351,0,"scad",73,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.129888145001204,0.000482734499264491,0.0288089015973953,0,"mcp",73,"S06_lowcens"
1,0.75,0.647058823529412,0.521739130434783,0.514495755427526,0.251690616901188,0.00489078912158605,0.0123994885608046,0,"lasso",73,"S06_lowcens"
1,0.772727272727273,0.625,0.545454545454545,0.538305421923955,0.290242864307988,0.00488990231108453,0.0152811014981676,0,"enet",73,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.130206301048549,0.000744279530687823,0.00649564471777187,0,"scad_pool",73,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.130007720521283,0.000303148394642917,0.00648776771762184,0,"mcp_pool",73,"S06_lowcens"
1,0.909090909090909,0.4,0.75,0.738548945875996,0.129616145722341,0.000531839410979464,0.02851425478311,0,"scad",74,"S06_lowcens"
1,1,0,1,1,0.130177868035543,0,0.0273540848656996,1,"mcp",74,"S06_lowcens"
1,0.113636363636364,0.866666666666667,0.235294117647059,0.123091490979333,0.136798655856612,0.0327670199892075,0.0112443999593484,0,"lasso",74,"S06_lowcens"
1,0.613636363636364,0.739130434782609,0.413793103448276,0.400098802026948,0.246768269111894,0.00808466162826428,0.0157814864503133,0,"enet",74,"S06_lowcens"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.129310552965103,0.000983031116054966,0.0093073070372144,0,"scad_pool",74,"S06_lowcens"
1,1,0,1,1,0.130166776907768,0,0.00932419501676259,1,"mcp_pool",74,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.0514126907367242,0.000789790238084146,0.0606512650961546,0,"scad",75,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0514795513066941,0.000677714111023454,0.0599585214023601,0,"mcp",75,"S06_lowcens"
1,0.931818181818182,0.333333333333333,0.8,0.788170109311512,0.199496445164518,0.000990344306291519,0.0116290319905411,0,"lasso",75,"S06_lowcens"
1,0.886363636363636,0.454545454545455,0.705882352941177,0.695320842762652,0.21019894362204,0.00186395037180535,0.0125414068141467,0,"enet",75,"S06_lowcens"
1,0.954545454545455,0.25,0.857142857142857,0.846114112226649,0.0514126907367242,0.000789790238084146,0.00549941130742085,0,"scad_pool",75,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.0514795513066941,0.000677714111023454,0.00549557216274167,0,"mcp_pool",75,"S06_lowcens"
1,1,0,1,1,0.119468228439592,0,0.0360730535116085,1,"scad",76,"S06_lowcens"
1,1,0,1,1,0.119442636733018,0,0.0360764886361745,1,"mcp",76,"S06_lowcens"
1,0.840909090909091,0.538461538461538,0.631578947368421,0.622986266391072,0.265050751918136,0.00149527640380693,0.0111264622155421,0,"lasso",76,"S06_lowcens"
1,0.772727272727273,0.625,0.545454545454545,0.538305421923955,0.279529352582607,0.00276805994851648,0.0121208747754431,0,"enet",76,"S06_lowcens"
1,0.977272727272727,0.142857142857143,0.923076923076923,0.915238951128249,0.119347046831727,7.23707089303345e-05,0.00509834997778686,0,"scad_pool",76,"S06_lowcens"
1,1,0,1,1,0.119442636733018,0,0.00509926179583711,1,"mcp_pool",76,"S06_lowcens"
1,1,0,1,1,0.103744094959289,0,0.0420259051327161,1,"scad",77,"S06_lowcens"
1,1,0,1,1,0.0982721682703287,0,0.0424405407563191,1,"mcp",77,"S06_lowcens"
